idx,ID,Name,Country,Volume,Alcohol,Price
0,Nr 79612,Domaine de Noire,Frankrike,750 ml,14 %,301:-
0,Nr 51456,Château Juvenal,Frankrike,750 ml,"14,5 %",201:-
0,Nr 52960,Domaine de La Bégude,Frankrike,750 ml,13 %,797:-
0,Nr 53007,Terroir Sauvage,Frankrike,750 ml,"13,5 %",121:-
0,Nr 53271,Nuits-Saint-Georges Premier Cru,Frankrike,1500 ml,"13,5 %",1 702:-
0,Nr 53603,Ama Lur,Frankrike,750 ml,"13,5 %",269:-
0,Nr 53822,Domaine des Huards,Frankrike,750 ml,13 %,301:-
0,Nr 54150,Alain Jaume,Frankrike,750 ml,"15,5 %",711:-
0,Nr 54350,Minha Terra,Frankrike,750 ml,13 %,191:-
0,Nr 55232,Mont de Claire,Frankrike,750 ml,14 %,131:-
0,Nr 55531,Mas de Boislauzon,Frankrike,750 ml,15 %,701:-
0,Nr 55787,Mas Coutelou,Frankrike,750 ml,"13,5 %",240:-
0,Nr 56533,Domaine Chibaou,Frankrike,750 ml,14 %,136:-
0,Nr 57048,Morgon,Frankrike,750 ml,13 %,290:-
0,Nr 57609,Révolution,Frankrike,750 ml,"11,5 %",261:-
0,Nr 57650,La Vigne d'Albert,Frankrike,750 ml,13 %,171:-
0,Nr 70599,Gevrey-Chambertin,Frankrike,750 ml,13 %,821:-
0,Nr 50179,Terre Sauvage,Frankrike,750 ml,"13,5 %",149:-
0,Nr 32153,Claude Val Rouge,Frankrike,750 ml,"13,5 %",81:-
0,Nr 74174,Côtes du Rhône,Frankrike,750 ml,"13,5 %",181:-
0,Nr 71705,Chateau de Brescou,Frankrike,750 ml,14 %,161:-
0,Nr 4643,JP Chenet,Frankrike,750 ml,13 %,79:-
0,Nr 5496,Bourgogne Chateau Melin,Frankrike,750 ml,13 %,188:-
0,Nr 74168,M. Chapoutier,Frankrike,750 ml,"14,5 %",201:-
0,Nr 79612,Domaine de Noire,Frankrike,750 ml,14 %,301:-
