snapdate,name,art_nr,country,volume,alc_vol,price,type
2023-09-08,Escapades,2003,South Africa,750.0,13,179,Vitt
2023-09-08,August Eser,74089,Germany,750.0,12.5,178,Vitt
2023-09-08,Enate,75438,Spain,750.0,13.5,195,Vitt
2023-09-08,Hahn,79502,United States,750.0,14.5,174,Vitt
2023-09-08,Chardonnay,71339,France,750.0,13,199,Vitt
2023-09-08,Kloster Eberbach Steinberger,79910,Germany,750.0,12.5,199,Vitt
2023-09-08,Mâcon-Villages,79915,France,750.0,13,199,Vitt
2023-09-08,Rainer Sauer,71746,Germany,750.0,12,199,Vitt
2023-09-08,Saronsberg,74492,South Africa,750.0,13.5,199,Vitt
2023-09-08,Rustenberg,2885,South Africa,750.0,13.5,179,Vitt
2023-09-08,Guerra Albano,78223,Italy,750.0,13,184,Vitt
2023-09-08,Château Favray,78409,France,750.0,13.5,199,Vitt
2023-09-08,Friuli Colli Orientali,78508,Italy,750.0,13,199,Vitt
2023-09-08,Friuli Colli Orientali,78509,Italy,750.0,13,199,Vitt
2023-09-08,Friuli Colli Orientali,78513,Italy,750.0,13,199,Vitt
2023-09-08,Friuli Colli Orientali,78515,Italy,750.0,13,199,Vitt
2023-09-08,Valentina,78531,Italy,750.0,13,198,Vitt
2023-09-08,Cupa,73005,Italy,750.0,12,190,Vitt
2023-09-08,Elogio,78478,Italy,500.0,13.5,187,Vitt
2023-09-08,Skouras,74443,Greece,750.0,12,189,Vitt
2023-09-08,Vinosìa,78932,Italy,750.0,13,189,Vitt
2023-09-08,Vinosìa,78933,Italy,750.0,13.5,189,Vitt
2023-09-08,Langhe,70393,Italy,750.0,13,188,Vitt
2023-09-08,Vom Schifer,71641,Germany,750.0,11,198,Vitt
2023-09-08,Soave,78319,Italy,750.0,12.5,191,Vitt
2023-09-08,Sin Palabras,73396,Spain,750.0,13,189,Vitt
2023-09-08,Duss,71697,Italy,750.0,5,185,Vitt
2023-09-08,Kuehn,74231,France,750.0,13,179,Vitt
2023-09-08,Marco Cecchini,79519,Italy,750.0,14,175,Vitt
2023-09-08,Izadi,72131,Spain,750.0,13.5,175,Vitt
2023-09-08,Litorale,72340,Italy,750.0,13,179,Vitt
2023-09-08,Beaujolais-Villages Blanc,76514,France,750.0,13,184,Vitt
2023-09-08,Chablis,74796,France,750.0,12.5,189,Vitt
2023-09-08,Château Dereszla,2901,Hungary,500.0,11,219,Vitt
2023-09-08,Sancerre,5338,France,750.0,12.5,219,Vitt
2023-09-08,Couvent des Jacobins,5798,France,750.0,13,219,Vitt
2023-09-08,Sancerre,32253,France,750.0,13.5,219,Vitt
2023-09-08,Château Bastor-Lamontagne,4684,France,375.0,13.5,229,Vitt
2023-09-08,Albamar,90133,Spain,750.0,12.5,219,Vitt
2023-09-08,Chablis Vieilles Vignes Sainte Claire,5595,France,750.0,12.5,229,Vitt
2023-09-08,Sybille Kuntz,95025,Germany,750.0,12,219,Vitt
2023-09-08,Sumaridge,96026,South Africa,750.0,13.5,219,Vitt
2023-09-08,Jamek Ried Frauengarten,96048,Austria,750.0,12.5,219,Vitt
2023-09-08,Juliusspital,90358,Germany,750.0,12.5,209,Vitt
2023-09-08,Black Stallion Napa Valley,75360,United States,750.0,14.5,239,Vitt
2023-09-08,Sancerre,2245,France,750.0,14.5,219,Vitt
2023-09-08,Venture,13082,Sweden,750.0,12.5,239,Vitt
2023-09-08,Omaggio Pet Nat,95672,Argentina,750.0,12.5,219,Vitt
2023-09-08,Château de Vimont,4128,France,750.0,14,219,Vitt
2023-09-08,Vitalba,93033,Italy,750.0,14.5,219,Vitt
2023-09-08,Pfitscher,92404,Italy,750.0,13,219,Vitt
2023-09-08,Naranjo,92100,Chile,750.0,12,226,Vitt
2023-09-08,Thistle & Weed,92269,South Africa,750.0,13.5,219,Vitt
2023-09-08,Bisci,92588,Italy,750.0,14,215,Vitt
2023-09-08,Fitapreta,94009,Portugal,750.0,12.5,239,Vitt
2023-09-08,Rabl,92092,Austria,750.0,14,219,Vitt
2023-09-08,Fournier Pouilly-Fumé,2227,France,750.0,13,229,Vitt
2023-09-08,Weingut Brutler,92288,Romania,750.0,12,219,Vitt
2023-09-08,Schubert,94013,New Zealand,750.0,13,239,Vitt
2023-09-08,Von Winning,93685,Germany,750.0,12,219,Vitt
2023-09-08,Movia,90353,Slovenia,750.0,13,239,Vitt
2023-09-08,Chignin Les 1er Récoltants,90311,France,750.0,11.5,229,Vitt
2023-09-08,Clos Floridène,91151,France,750.0,12.5,217,Vitt
2023-09-08,Chablis,5564,France,750.0,12.5,229,Vitt
2023-09-08,Mukado,92506,Georgia,750.0,12.5,219,Vitt
2023-09-08,Domaine Face B,90142,France,750.0,11,229,Vitt
2023-09-08,Altolandon,93731,Spain,750.0,14.5,229,Vitt
2023-09-08,Bernkasteler Badstube Spätlese,95149,Germany,750.0,10.5,218,Vitt
2023-09-08,Wine Mechanics,33243,European Union,750.0,12,239,Vitt
2023-09-08,Kracher,92725,Austria,375.0,11.5,229,Vitt
2023-09-08,Yarden,2517,Golan Heights (Israeli Settlement),750.0,14,209,Vitt
2023-09-08,Les Fumées Blanches,22139,France,1500.0,11.5,229,Vitt
2023-09-08,Pieces de Moulins,92712,France,750.0,12,229,Vitt
2023-09-08,Barco del Corneta,94557,Spain,750.0,13.5,228,Vitt
2023-09-08,Château de Rochemorin,91123,France,750.0,13.5,229,Vitt
2023-09-08,Tutto Anfora Bianco,91215,Italy,750.0,12,217,Vitt
2023-09-08,Keller,94194,Germany,750.0,12.5,228,Vitt
2023-09-08,Edad Moderna,92420,Argentina,750.0,11.5,209,Vitt
2023-09-08,Weingut Karl May,94615,Germany,750.0,12.5,239,Vitt
2023-09-08,Alpamanta Breva,90578,Argentina,750.0,13,239,Vitt
2023-09-08,Molino del Ciego,92455,Chile,750.0,13,229,Vitt
2023-09-08,Tesch,91288,Germany,750.0,12.5,239,Vitt
2023-09-08,21 Gables,92293,South Africa,750.0,14.5,229,Vitt
2023-09-08,San Vito,92429,Italy,750.0,15.5,229,Vitt
2023-09-08,Gutevin,39389,Sweden,750.0,12,239,Vitt
2023-09-08,Lyckeri,39608,Sweden,750.0,11,239,Vitt
2023-09-08,Marko,91328,Spain,750.0,13.5,215,Vitt
2023-09-08,Wohlmuth Ried Steinriegl,92380,Austria,750.0,13,227,Vitt
2023-09-08,Paraje de Riofrío Alto,94790,Spain,750.0,13.5,238,Vitt
2023-09-08,Sandhammarens,33791,Sweden,750.0,12.5,216,Vitt
2023-09-08,Fritz Haag Brauneberger Juffer,90112,Germany,750.0,7.5,229,Vitt
2023-09-08,Hermann J. Wiemer Vineyard,92554,United States,750.0,12.5,236,Vitt
2023-09-08,Vistakulle,38150,Sweden,750.0,12,221,Vitt
2023-09-08,PAI,95299,Spain,750.0,12.5,221,Vitt
2023-09-08,1583 Albariño de Fefiñanes,90103,Spain,750.0,12.5,228,Vitt
2023-09-08,Dopff Schoenenborg Grand Cru,6484,France,750.0,13.5,239,Vitt
2023-09-08,Gutevin,37891,Sweden,750.0,12,218,Vitt
2023-09-08,Weisser Burgunder,94712,Germany,750.0,13,227,Vitt
2023-09-08,Château Fuissé,93412,France,750.0,13,238,Vitt
2023-09-08,Piesporter Goldtröpfchen,94602,Germany,750.0,7.5,230,Vitt
2023-09-08,Fritz Haag,92177,Germany,750.0,8,218,Vitt
2023-09-08,Vulkangestein Riesling Trocken,94650,Germany,750.0,12.5,239,Vitt
2023-09-08,Gomariz X,95253,Spain,750.0,13.5,208,Vitt
2023-09-08,Ädelvän,37569,Sweden,500.0,9.5,237,Vitt
2023-09-08,El Paraguas Atlántico,93836,Spain,750.0,13,228,Vitt
2023-09-08,Pike & Joyce,90274,Australia,750.0,13,228,Vitt
2023-09-08,Mâcon-Milly-Lamartine Clos du Four,95317,France,750.0,13.5,237,Vitt
2023-09-08,Domaine Langlois-Chateau,92441,France,750.0,14,228,Vitt
2023-09-08,Bourgogne,93311,France,750.0,12,239,Vitt
2023-09-08,Domäne Wachau,6021,Austria,750.0,13.5,219,Vitt
2023-09-08,Saint-Véran,5222,France,750.0,13,209,Vitt
2023-09-08,Sancerre,12173,France,750.0,12.5,219,Vitt
2023-09-08,Domaine du Mont Épin,74126,France,750.0,13,209,Vitt
2023-09-08,Krug'scher Hof,55274,Germany,750.0,12.5,219,Vitt
2023-09-08,Bichot,76491,France,750.0,13,219,Vitt
2023-09-08,Musella,73131,Italy,750.0,13.5,239,Vitt
2023-09-08,Oveja Naranja,71016,Spain,750.0,12,219,Vitt
2023-09-08,Les Sablonnettes,51345,France,750.0,13.5,210,Vitt
2023-09-08,Wittmann,75059,Germany,750.0,12,204,Vitt
2023-09-08,Domaine Bott-Geyl,72993,France,750.0,12.5,228,Vitt
2023-09-08,Gustave Lorentz,75756,France,750.0,13.5,209,Vitt
2023-09-08,Gustave Lorentz,74073,France,750.0,14,229,Vitt
2023-09-08,Grillo,59390,Italy,750.0,12.5,223,Vitt
2023-09-08,Catarratto,59391,Italy,750.0,12.5,223,Vitt
2023-09-08,Mas Amiel,57178,France,750.0,13,235,Vitt
2023-09-08,Gönnheimer,54062,Germany,750.0,12.5,203,Vitt
2023-09-08,Pflüger,52853,Germany,750.0,12.5,229,Vitt
2023-09-08,Motor Blanc,58784,Spain,750.0,10.5,229,Vitt
2023-09-08,Nostos,76749,Greece,750.0,13.5,219,Vitt
2023-09-08,Loimer,59720,Austria,750.0,12,219,Vitt
2023-09-08,Malvirà,59792,Italy,750.0,13,220,Vitt
2023-09-08,Nina,59839,Italy,750.0,11,206,Vitt
2023-09-08,Zan,58238,Slovenia,750.0,11,206,Vitt
2023-09-08,Geyerhof,58367,Austria,750.0,12.5,229,Vitt
2023-09-08,Geyerhof,58388,Austria,750.0,12.5,209,Vitt
2023-09-08,Sattlerhof,57776,Austria,750.0,12.5,229,Vitt
2023-09-08,Karl Schaefer,71619,Germany,750.0,12.5,228,Vitt
2023-09-08,Karl Schaefer,77494,Germany,750.0,12.5,228,Vitt
2023-09-08,Muré,74919,France,750.0,13.5,219,Vitt
2023-09-08,Le Tende,73691,Italy,750.0,12.5,233,Vitt
2023-09-08,Loimer,78061,Austria,750.0,12,219,Vitt
2023-09-08,Wieninger,73731,Austria,750.0,13.5,229,Vitt
2023-09-08,Fiorile,78772,Italy,750.0,13.5,227,Vitt
2023-09-08,Lebenshilfe,74550,Germany,750.0,12.5,208,Vitt
2023-09-08,Bosio Passato,85027,Italy,750.0,14.5,229,Vitt
2023-09-08,Casa Amytis,55523,Spain,750.0,13.5,216,Vitt
2023-09-08,Braunstein,51608,Austria,750.0,13,228,Vitt
2023-09-08,Ginesta,56766,Spain,750.0,12.5,239,Vitt
2023-09-08,Leth,83778,Austria,750.0,13,219,Vitt
2023-09-08,Ott Am Berg,88232,Austria,750.0,12,229,Vitt
2023-09-08,Gini,75000,Italy,750.0,12,219,Vitt
2023-09-08,Braunstein,53558,Austria,750.0,13,228,Vitt
2023-09-08,Weingut Julius,53745,Germany,750.0,12,231,Vitt
2023-09-08,Bosio Passato,53224,Italy,750.0,13.5,229,Vitt
2023-09-08,Weszeli,70525,Austria,750.0,12.5,219,Vitt
2023-09-08,Nostos,73655,Greece,750.0,14,219,Vitt
2023-09-08,Margalh,72415,France,750.0,12.5,201,Vitt
2023-09-08,Pierres Sauvages,70926,France,750.0,13.5,229,Vitt
2023-09-08,Wachenheimer Riesling,81912,Germany,750.0,12,219,Vitt
2023-09-08,Vignelaure,79993,France,750.0,13.5,229,Vitt
2023-09-08,Domaine Biblia Chora,82584,Greece,750.0,13.5,210,Vitt
2023-09-08,Pieropan,75741,Italy,750.0,12,229,Vitt
2023-09-08,Domaine Saint-Rémy,78383,France,750.0,12.5,209,Vitt
2023-09-08,Domaine Saint-Rémy,78605,France,750.0,14,215,Vitt
2023-09-08,Colombette Blanc,78798,France,750.0,11.5,237,Vitt
2023-09-08,Neumeister,78542,Austria,750.0,12,229,Vitt
2023-09-08,Riesling Organic,70632,France,750.0,12.5,224,Vitt
2023-09-08,Paul Jaboulet,2819,France,750.0,12.5,229,Vitt
2023-09-08,François de Nicolay,58799,France,750.0,14,239,Vitt
2023-09-08,Anima,2049,South Africa,750.0,13.5,229,Vitt
2023-09-08,Pistillo,71289,Italy,750.0,14,239,Vitt
2023-09-08,Vernaccia di San Gimignano,78059,Italy,750.0,13.5,219,Vitt
2023-09-08,Métairie d’Alon,74589,France,750.0,13.5,209,Vitt
2023-09-08,Pinot Gris Organic,75725,France,750.0,14,234,Vitt
2023-09-08,Kenwood Six Ridges,5715,United States,750.0,13.5,219,Vitt
2023-09-08,Gewürztraminer Pietramontis,70139,Italy,750.0,14,210,Vitt
2023-09-08,Craven,93706,South Africa,750.0,11.5,219,Vitt
2023-09-08,Vietti Roero Arneis,78971,Italy,750.0,14,239,Vitt
2023-09-08,Timorasso Colli Tortonesi Derthona,54080,Italy,750.0,14,239,Vitt
2023-09-08,Mandrarossa,73641,Italy,750.0,13,209,Vitt
2023-09-08,Fritz Haag,51555,Germany,750.0,11.5,229,Vitt
2023-09-08,Chateau de Thauvenay,71797,France,750.0,12.5,239,Vitt
2023-09-08,Piu Piu,70668,Germany,750.0,11,209,Vitt
2023-09-08,Les Ruisseaux,53373,France,750.0,14.5,229,Vitt
2023-09-08,Caravaglio Infatata,53396,Italy,750.0,12.5,225,Vitt
2023-09-08,Small Wonder Chardonnay,90525,Australia,750.0,12.7,229,Vitt
2023-09-08,Greda,54739,Bosnia and Herzegovina,750.0,12,210,Vitt
2023-09-08,Skouras Assyrtiko,58847,Greece,750.0,13.5,239,Vitt
2023-09-08,Ried Bernthal,57471,Austria,750.0,14,226,Vitt
2023-09-08,Springfield Estate,81775,South Africa,750.0,12.5,219,Vitt
2023-09-08,Chocapalha,93585,Portugal,750.0,12,229,Vitt
2023-09-08,Aldinger x Porsche,56957,Germany,750.0,12.5,239,Vitt
2023-09-08,Musar Jeune,75906,Lebanon,750.0,13,229,Vitt
2023-09-08,Godello,72451,Spain,750.0,13,219,Vitt
2023-09-08,Jakob Jung,74515,Germany,750.0,12.5,209,Vitt
2023-09-08,Bogle,73945,United States,750.0,14.5,229,Vitt
2023-09-08,La Dame,79699,France,750.0,15,216,Vitt
2023-09-08,Philipp Kuhn,71597,Germany,750.0,12.5,229,Vitt
2023-09-08,Bodegas Finca La Capilla,57901,Spain,750.0,14,210,Vitt
2023-09-08,Würzburger,71413,Germany,750.0,11.5,224,Vitt
2023-09-08,Muros de Melgaço,70333,Portugal,750.0,12.5,219,Vitt
2023-09-08,Ponzi,74876,United States,750.0,13,229,Vitt
2023-09-08,Chablis,70315,France,750.0,12,239,Vitt
2023-09-08,Roccolo Grassi,76252,Italy,750.0,12.5,210,Vitt
2023-09-08,Chablis,74051,France,750.0,13,225,Vitt
2023-09-08,Gruss,79316,France,750.0,13.5,239,Vitt
2023-09-08,August Kesseler,74273,Germany,750.0,12,239,Vitt
2023-09-08,La Valentina,78262,Italy,750.0,13.5,213,Vitt
2023-09-08,Descombe Petit Chablis,54413,France,750.0,12.5,209,Vitt
2023-09-08,Descombe Chab Les Oiseaux,53958,France,750.0,12.5,235,Vitt
2023-09-08,Lomond,53463,South Africa,750.0,13.5,225,Vitt
2023-09-08,Neófrost,53319,France,750.0,13.5,230,Vitt
2023-09-08,Cá dei Frati,51888,Italy,375.0,13,219,Vitt
2023-09-08,Balthasar Ress,54448,Germany,750.0,9,235,Vitt
2023-09-08,Domaine Ellevin,55613,France,750.0,12.5,219,Vitt
2023-09-08,Balthasar Ress,53586,Germany,750.0,12,209,Vitt
2023-09-08,Veiga da Princesa,78754,Spain,750.0,13,219,Vitt
2023-09-08,J. Hofstätter,53148,Italy,750.0,12.5,204,Vitt
2023-09-08,J. Hofstätter,53149,Italy,750.0,13.5,204,Vitt
2023-09-08,J. Hofstätter,53989,Italy,750.0,13,204,Vitt
2023-09-08,Umberto Cesari,54581,Italy,750.0,13,200,Vitt
2023-09-08,Rajnai Rizling,50718,Hungary,750.0,12.5,217,Vitt
2023-09-08,Dr. Fischer Hofstätter,52630,Germany,750.0,12,209,Vitt
2023-09-08,Dr. Fischer Hofstätter,52643,Germany,750.0,13.5,209,Vitt
2023-09-08,Von Winning Deidesheimer Riesling,51280,Germany,750.0,12,219,Vitt
2023-09-08,Weingut Bernhart,51019,Germany,750.0,13.5,239,Vitt
2023-09-08,Tibaldi Roero Arneis,54196,Italy,750.0,13,209,Vitt
2023-09-08,Grillo Sicilia,57264,Italy,750.0,12.5,219,Vitt
2023-09-08,Moscato d'Asti Canelli,56149,Italy,750.0,5.5,219,Vitt
2023-09-08,Jakob Schneider Niederhäuser,59079,Germany,750.0,9,229,Vitt
2023-09-08,Dr Loosen,74103,Germany,750.0,8.5,219,Vitt
2023-09-08,Enrico IV Etna Bianco,59325,Italy,750.0,13,212,Vitt
2023-09-08,Take It To The Grave,59409,Australia,750.0,12.5,229,Vitt
2023-09-08,Sancerre,59499,France,750.0,13,239,Vitt
2023-09-08,Chablis,89654,France,750.0,13,229,Vitt
2023-09-08,El perro verde,59514,Spain,750.0,13,233,Vitt
2023-09-08,Ettore Germano,59640,Italy,750.0,12.5,222,Vitt
2023-09-08,Martin Müllen,59668,Germany,750.0,12,216,Vitt
2023-09-08,Tenuta Guado al Tasso,51060,Italy,750.0,12.5,209,Vitt
2023-09-08,Bourgogne,51374,France,750.0,13,219,Vitt
2023-09-08,No Name,78307,Italy,750.0,13.5,229,Vitt
2023-09-08,Black Oystercatcher,78983,South Africa,750.0,13,209,Vitt
2023-09-08,Mauro Sebaste,77001,Italy,750.0,14,209,Vitt
2023-09-08,Bourgogne Alligoté,73258,France,750.0,12,211,Vitt
2023-09-08,Chablis,76888,France,750.0,12.5,228,Vitt
2023-09-08,Wieninger,70607,Austria,750.0,13,229,Vitt
2023-09-08,Fort Simon,78525,South Africa,750.0,14,226,Vitt
2023-09-08,Vertis,79641,Italy,750.0,13.5,219,Vitt
2023-09-08,Metz Road,76073,United States,750.0,13.8,229,Vitt
2023-09-08,Malvazija,79399,Slovenia,750.0,13.5,200,Vitt
2023-09-08,Señorio de Otxaran,93286,Spain,750.0,13,219,Vitt
2023-09-08,Piero Busso,80160,Italy,750.0,14,229,Vitt
2023-09-08,Jamek Ried Pichl,51656,Austria,750.0,12.5,209,Vitt
2023-09-08,Clos de Crappe,51789,Portugal,750.0,12.5,238,Vitt
2023-09-08,Zenato,51799,Italy,750.0,13.5,229,Vitt
2023-09-08,Galic,52004,Croatia,750.0,12.5,219,Vitt
2023-09-08,Catherine Marshall,52357,South Africa,750.0,11,209,Vitt
2023-09-08,Corps de Loup,52379,France,750.0,14.5,200,Vitt
2023-09-08,BlankBottle,52577,South Africa,750.0,13.5,239,Vitt
2023-09-08,Margan Timbervine,52618,Australia,750.0,12.5,229,Vitt
2023-09-08,Marco Porello,52681,Italy,750.0,13.5,209,Vitt
2023-09-08,Xavier Gérard,52770,France,750.0,13.5,219,Vitt
2023-09-08,Brand,52854,France,750.0,13,229,Vitt
2023-09-08,Potzinger,52928,Austria,750.0,13.5,229,Vitt
2023-09-08,Naudé,79543,South Africa,750.0,12,229,Vitt
2023-09-08,Von Winning,72528,Germany,750.0,12,239,Vitt
2023-09-08,Manoella,77641,Portugal,750.0,12.5,219,Vitt
2023-09-08,Blanco Nieva,79715,Spain,1500.0,13.5,209,Vitt
2023-09-08,Domaine Piquemal,58864,France,750.0,15.5,211,Vitt
2023-09-08,Nostos,76390,Greece,750.0,14.5,219,Vitt
2023-09-08,Nostos,74039,Greece,750.0,13.5,219,Vitt
2023-09-08,Bott Frères,59700,France,375.0,12.5,200,Vitt
2023-09-08,La Chapelle Saint- Mathieu,58203,France,750.0,13,239,Vitt
2023-09-08,Termidoro,58206,Italy,750.0,13.5,229,Vitt
2023-09-08,Pouilly Fumé,87410,France,750.0,12.5,219,Vitt
2023-09-08,Roero Arneis,58220,Italy,750.0,13.5,219,Vitt
2023-09-08,Reata,58257,United States,750.0,14,219,Vitt
2023-09-08,StoneCastle,58304,Kosovo,750.0,13.5,226,Vitt
2023-09-08,Meyer-Näkel,58318,Germany,750.0,12,224,Vitt
2023-09-08,Little Fluffy Clouds,57543,Spain,750.0,10.5,223,Vitt
2023-09-08,Chablis,85501,France,750.0,12.5,239,Vitt
2023-09-08,Grosjean Cuvée89,57677,Italy,750.0,12,209,Vitt
2023-09-08,Casa Americo,57704,Portugal,750.0,13,229,Vitt
2023-09-08,Chapoutier,57737,France,750.0,13.5,239,Vitt
2023-09-08,Alzinger Hochstrasser,57741,Austria,750.0,12.5,239,Vitt
2023-09-08,Milan Nestarec,57748,Czech Republic,1000.0,12,228,Vitt
2023-09-08,Pfitscher,57885,Italy,750.0,13,239,Vitt
2023-09-08,Lalume,57956,Spain,750.0,13.5,229,Vitt
2023-09-08,Astroni,57957,Italy,750.0,12.5,219,Vitt
2023-09-08,El Pacto,57988,Spain,750.0,13,236,Vitt
2023-09-08,Weingut Weinbach,58126,Germany,750.0,9,219,Vitt
2023-09-08,La Riserva Del Fondatore,74116,Italy,750.0,12,220,Vitt
2023-09-08,Redoma,76332,Portugal,750.0,12,229,Vitt
2023-09-08,Edouard Delaunay,78631,France,750.0,12.5,229,Vitt
2023-09-08,Albino Armani,75619,Italy,750.0,13,219,Vitt
2023-09-08,Ratti,74477,Italy,750.0,13.5,229,Vitt
2023-09-08,Malvazija,75627,Montenegro,750.0,13.5,230,Vitt
2023-09-08,V Malcorta,70386,Spain,750.0,13,229,Vitt
2023-09-08,MC Müller,79596,Germany,750.0,12,219,Vitt
2023-09-08,Weszeli,74367,Austria,750.0,12.5,228,Vitt
2023-09-08,Chablis,71467,France,750.0,12.5,229,Vitt
2023-09-08,Salentein,71859,Argentina,750.0,13,239,Vitt
2023-09-08,Salto,70269,Greece,750.0,12,219,Vitt
2023-09-08,Marani,73108,Georgia,750.0,11,220,Vitt
2023-09-08,Pfaff,76237,France,750.0,12.5,209,Vitt
2023-09-08,Toscana Vermentino,75014,Italy,750.0,13,219,Vitt
2023-09-08,Riesling,83242,France,750.0,12.5,209,Vitt
2023-09-08,Afros,71980,Greece,750.0,12,219,Vitt
2023-09-08,Peter Lehmann,79192,Australia,750.0,10.5,229,Vitt
2023-09-08,Peter Lehmann,76550,Australia,750.0,11.5,219,Vitt
2023-09-08,Alvear 3 Miradas,79514,Spain,750.0,13.5,218,Vitt
2023-09-08,Sierra Cantabria,79818,Spain,750.0,12.5,239,Vitt
2023-09-08,Louis Guntrum,56758,Germany,750.0,13.5,229,Vitt
2023-09-08,Château de Saint Martin,56983,France,750.0,13,238,Vitt
2023-09-08,Glenelly,57202,South Africa,750.0,12.5,229,Vitt
2023-09-08,Taylors Pass,57251,New Zealand,750.0,14,209,Vitt
2023-09-08,Pierre Bourée Fils,58605,France,750.0,13,219,Vitt
2023-09-08,L'Oranget del Montmell,58615,Spain,750.0,11,206,Vitt
2023-09-08,La Vicenta,50475,Spain,750.0,12,231,Vitt
2023-09-08,De Wetshof Lesca,50619,South Africa,750.0,13.5,225,Vitt
2023-09-08,Blesius,51537,Germany,750.0,8,239,Vitt
2023-09-08,Blesius,51550,Germany,750.0,11.5,229,Vitt
2023-09-08,Rocklin Ranch,53241,United States,750.0,13.5,209,Vitt
2023-09-08,Emilio Moro,54685,Spain,750.0,12.5,205,Vitt
2023-09-08,Cape of Good Hope,58641,South Africa,750.0,13.5,239,Vitt
2023-09-08,Cline,56399,United States,750.0,14.5,229,Vitt
2023-09-08,Künstler,73936,Germany,750.0,12.5,239,Vitt
2023-09-08,Paolo Scavino,56627,Italy,750.0,14.5,219,Vitt
2023-09-08,Poema,50086,Portugal,750.0,13,209,Vitt
2023-09-08,Bouchard Finlayson,50180,South Africa,750.0,13,219,Vitt
2023-09-08,Zizzolo,50525,Italy,750.0,13,230,Vitt
2023-09-08,Dr. Fischer,50716,Germany,750.0,12,228,Vitt
2023-09-08,Collio Sauvignon,50794,Italy,750.0,13.5,219,Vitt
2023-09-08,No T'ho Diré,50855,Spain,750.0,14,227,Vitt
2023-09-08,No T'ho Diré,50856,Spain,750.0,13.5,218,Vitt
2023-09-08,No T'ho Diré,50859,Spain,750.0,14,227,Vitt
2023-09-08,Riesling Teppo,51015,Germany,750.0,11.5,215,Vitt
2023-09-08,Solosole,51000,Italy,750.0,13.5,219,Vitt
2023-09-08,Domaine Maire et Fils,53329,France,750.0,12,229,Vitt
2023-09-08,Pheasant's Tears,53367,Georgia,750.0,13,238,Vitt
2023-09-08,Amandi,53465,Italy,750.0,13.5,224,Vitt
2023-09-08,Adenzia,53551,Italy,750.0,13,219,Vitt
2023-09-08,Catherine Marshall,53602,South Africa,750.0,14,209,Vitt
2023-09-08,Château de la Mulonnieres,53803,France,750.0,13,229,Vitt
2023-09-08,Domaine Jones,53854,France,750.0,13,229,Vitt
2023-09-08,Orlando Abrigo,54013,Italy,750.0,13,229,Vitt
2023-09-08,Cape of Good Hope,54076,South Africa,750.0,13.5,222,Vitt
2023-09-08,Cape of Good Hope,54075,South Africa,750.0,13.5,239,Vitt
2023-09-08,Cape of Good Hope,54067,South Africa,750.0,13.5,222,Vitt
2023-09-08,Ca´Brione,54083,Italy,750.0,13,239,Vitt
2023-09-08,Anima,54242,Italy,750.0,13,229,Vitt
2023-09-08,Seghesio,54277,United States,750.0,14,239,Vitt
2023-09-08,Tour du Bon,53048,France,750.0,13,225,Vitt
2023-09-08,Galic Grasevina,75956,Croatia,750.0,12.5,219,Vitt
2023-09-08,Piemonte Chardonnay,73078,Italy,750.0,12.5,207,Vitt
2023-09-08,Franz Haas,75643,Italy,750.0,13.5,219,Vitt
2023-09-08,Pazo de San Mauro,72096,Spain,750.0,12.5,219,Vitt
2023-09-08,Pfaffl,78385,Austria,750.0,13.5,229,Vitt
2023-09-08,Coto de Gomariz,92237,Spain,750.0,13.5,209,Vitt
2023-09-08,Hess,77157,United States,750.0,14,219,Vitt
2023-09-08,Torricella,7179,Italy,750.0,13,209,Vitt
2023-09-08,Hardys,76268,Australia,750.0,13.5,229,Vitt
2023-09-08,Hugel,72029,France,750.0,13.5,219,Vitt
2023-09-08,Holden Manz,73419,South Africa,750.0,14.5,239,Vitt
2023-09-08,Black Oystercatcher,75760,South Africa,750.0,13,225,Vitt
2023-09-08,Zlati Gric,76118,Slovenia,750.0,12,211,Vitt
2023-09-08,Zlati Gric,76127,Slovenia,750.0,13,211,Vitt
2023-09-08,Kracher,73855,Austria,375.0,11,239,Vitt
2023-09-08,Hugel,70050,France,750.0,12.5,219,Vitt
2023-09-08,Bourgogne,72140,France,750.0,12.5,219,Vitt
2023-09-08,Santiago Roma,71717,Spain,750.0,13.5,234,Vitt
2023-09-08,BelColle,70580,Italy,750.0,13,229,Vitt
2023-09-08,Pouilly-Fumé,76194,France,750.0,12.5,229,Vitt
2023-09-08,Newton Johnson,70575,South Africa,750.0,13.5,209,Vitt
2023-09-08,Bramito della Sala,79722,Italy,750.0,13,229,Vitt
2023-09-08,Il Fiore,71629,Italy,750.0,12.5,239,Vitt
2023-09-08,Von Winning,72027,Germany,750.0,12,239,Vitt
2023-09-08,Ataraxia,72676,South Africa,750.0,13,211,Vitt
2023-09-08,Le Clos,72242,France,750.0,14.5,201,Vitt
2023-09-08,Schloss Gobelsburg,79040,Austria,375.0,9,219,Vitt
2023-09-08,Domäne Wachau,78147,Austria,750.0,13,239,Vitt
2023-09-08,Alsace,79243,France,750.0,13,200,Vitt
2023-09-08,Le Creete,74994,Italy,750.0,13,209,Vitt
2023-09-08,Sancerre,79758,France,750.0,12.5,229,Vitt
2023-09-08,Jordan,73664,South Africa,750.0,13,215,Vitt
2023-09-08,Deka,73000,Greece,750.0,13,211,Vitt
2023-09-08,Künstler,5375,Germany,750.0,12.5,229,Vitt
