id,name,country,volume,alcohol_volume,price,type
Nr 59614,Château Grimont,France,750.0,14.5,149,Rött
Nr 74290,Savigny-lès-Beaune,France,750.0,13,301,Rött
Nr 72468,Jean-Paul Brun,France,750.0,12.5,201,Rött
Nr 72690,Château Picque Caillou,France,750.0,13.5,598,Rött
Nr 51219,Château Le Coteau,France,750.0,13,359,Rött
Nr 51288,Château La Serre,France,750.0,14.5,902,Rött
Nr 51279,Château La Fleur-Pétrus,France,750.0,14.5,3002,Rött
Nr 51361,Domaine de la Rectorie,France,750.0,15,251,Rött
Nr 51406,Château Toulouze,France,750.0,13.5,157,Rött
Nr 51389,Pierre et Bastien,France,750.0,13.5,381,Rött
Nr 51525,Château Bélair-Monange,France,1500.0,14,3003,Rött
Nr 51811,Domaine D'Ardhuy,France,750.0,13.5,561,Rött
Nr 52105,Fruitière Vinicole d' Arbois,France,750.0,13,201,Rött
Nr 59364,BM,France,750.0,14,189,Rött
Nr 59382,Chateau de Lauga,France,750.0,13.5,443,Rött
Nr 59383,Chateau de Lauga,France,1500.0,12.5,828,Rött
Nr 59436,Chateau la Rouvière,France,750.0,14.5,950,Rött
Nr 59438,Chateau la Rouvière Rouge,France,750.0,15,400,Rött
Nr 59445,Chateau Peychaud Bordeaux Supérieur Rouge,France,750.0,13.5,151,Rött
Nr 59449,Chateau Peychaud,France,750.0,13.5,190,Rött
Nr 59483,Domaine de Font-Sane,France,750.0,15,250,Rött
Nr 59494,Château Montus,France,750.0,14,397,Rött
Nr 59614,Château Grimont,France,750.0,14.5,149,Rött
Nr 74290,Savigny-lès-Beaune,France,750.0,13,301,Rött
Nr 72468,Jean-Paul Brun,France,750.0,12.5,201,Rött
Nr 72690,Château Picque Caillou,France,750.0,13.5,598,Rött
Nr 82681,Château de Parenchère,France,750.0,14.5,131,Rött
Nr 75797,Domaine Piquemal,France,750.0,14,147,Rött
Nr 70271,E Guigal,France,750.0,14.5,401,Rött
Nr 72602,Chateau Rocher Corbin,France,750.0,14,211,Rött
Nr 75796,Bourgogne Pinot Noir,France,750.0,13,199,Rött
Nr 79014,Griotte-Chambertin,France,750.0,13,2697,Rött
Nr 91121,Mas Janeil,France,750.0,15.5,452,Rött
Nr 75758,Delas Côte-Rôtie,France,750.0,14.5,1801,Rött
Nr 76797,Le Clos des Roussettes,France,750.0,12.5,120,Rött
Nr 71855,Château de Minière,France,750.0,13,212,Rött
Nr 71946,Ascensio,France,750.0,15,701,Rött
Nr 74364,Arnaud Baillot,France,750.0,14.5,334,Rött
Nr 50446,BulBille,France,750.0,14.5,201,Rött
Nr 50882,Château Picque Caillou,France,750.0,13,401,Rött
Nr 51219,Château Le Coteau,France,750.0,13,359,Rött
Nr 51288,Château La Serre,France,750.0,14.5,902,Rött
Nr 51279,Château La Fleur-Pétrus,France,750.0,14.5,3002,Rött
Nr 58566,Pimpinella,France,750.0,13,97,Rött
Nr 53546,Beaune Premier Cru,France,750.0,13.5,461,Rött
Nr 53547,Beaune Premier Cru,France,1500.0,13.5,948,Rött
Nr 53770,La Capitelle de Baronarques,France,750.0,14.5,281,Rött
Nr 53805,La Villette,France,750.0,14.5,151,Rött
Nr 53899,Jaffelin,France,750.0,13.5,641,Rött
Nr 54060,Julie Balagny,France,750.0,14.5,340,Rött
Nr 54538,Château Haut Gay,France,750.0,14,161,Rött
Nr 72542,L'Oriental,France,750.0,15.5,302,Rött
Nr 78362,Pierre Gaillard,France,750.0,13.5,801,Rött
Nr 72698,Cotes du Jura,France,750.0,12.5,161,Rött
Nr 79592,Edouard Delaunay,France,750.0,14,701,Rött
Nr 78642,Edouard Delaunay,France,750.0,13.5,371,Rött
Nr 76812,Edouard Delaunay,France,750.0,13,181,Rött
Nr 75617,Brouilly,France,750.0,13,177,Rött
Nr 79232,Domaine Trilles,France,750.0,13.5,190,Rött
Nr 73489,Côtes du Rhône,France,750.0,14.5,151,Rött
Nr 70660,Jean d´Alibert,France,750.0,13,127,Rött
Nr 70972,Cornas,France,750.0,13,469,Rött
Nr 55572,Orenga de Gaffory,France,750.0,15.5,297,Rött
Nr 55748,Chateau Bouscassé,France,750.0,12.5,201,Rött
Nr 55830,Sällskapets Röda,France,750.0,14,201,Rött
Nr 56030,Château Bonnet Réserve,France,750.0,14,171,Rött
Nr 77129,M.Chapoutier,France,750.0,14,131,Rött
Nr 70603,Côtes du Rhône,France,750.0,14.5,141,Rött
Nr 79129,Domaine de Fontbonau,France,750.0,15,436,Rött
Nr 72940,Domaines des Baumard,France,750.0,12.5,200,Rött
Nr 79022,Moulin-à-Vent,France,750.0,13,191,Rött
Nr 70069,Délice du Prieuré,France,750.0,14,325,Rött
Nr 70934,Le Prestige,France,750.0,14.5,133,Rött
Nr 72141,Château La Roca,France,750.0,14.5,126,Rött
Nr 72502,Château Belair-Monange,France,750.0,14.5,1502,Rött
Nr 76392,Menetou-Salon,France,750.0,14.5,211,Rött
Nr 88219,Bourgogne Rouge,France,750.0,13,241,Rött
Nr 70861,Château de Pez,France,750.0,13,471,Rött
Nr 76379,Château du Trignon,France,750.0,14.5,121,Rött
Nr 76655,Château Calon-Ségur,France,750.0,13.5,1797,Rött
Nr 73071,Chateau Lamothe Rouge,France,750.0,13.5,151,Rött
Nr 70312,Bourgogne Pinot Noir,France,750.0,12.5,235,Rött
Nr 72984,Dourthe No 1,France,750.0,14,141,Rött
Nr 72558,Pierre Usséglio,France,750.0,14.5,180,Rött
Nr 74998,Juliénas,France,750.0,13,171,Rött
Nr 83326,Carl Jan,France,1500.0,12,287,Rött
Nr 74503,Saint Cosme,France,750.0,14.5,146,Rött
Nr 73679,Léon Beyer,France,750.0,13,181,Rött
Nr 70742,Guillot-Broux,France,750.0,12.5,179,Rött
Nr 76051,Château Marsannay,France,750.0,12.5,381,Rött
Nr 70839,Brouilly,France,750.0,12.5,281,Rött
Nr 70982,Olivier & Lafont,France,750.0,13.5,257,Rött
Nr 79153,Laurus,France,750.0,15,231,Rött
Nr 77056,Chatêau Grand Barrail,France,750.0,14,371,Rött
Nr 73206,Bourgogne Clos,France,750.0,13,251,Rött
Nr 78826,Cévennes,France,750.0,13.5,130,Rött
Nr 76400,Mas Cristine,France,750.0,14.5,200,Rött
Nr 79284,Le Clos,France,750.0,14,204,Rött
Nr 72519,La Villette Grenache Syrah Mourvedre,France,750.0,13.5,151,Rött
Nr 72764,Côtes-du-Rhône,France,750.0,14.5,140,Rött
Nr 79016,Domaines des Baumard,France,750.0,12,169,Rött
Nr 95915,Bourgogne Rouge,France,750.0,12.5,281,Rött
Nr 78626,Château Haut Breton Larigaudière,France,750.0,12.5,960,Rött
Nr 74679,Côte Rotie,France,750.0,14,441,Rött
Nr 79193,Château Bernadotte,France,750.0,13.5,351,Rött
Nr 70422,Cuvée Laurent Crozes-Hermitage,France,750.0,13.5,197,Rött
Nr 76348,Clos La Gaffelière,France,750.0,14,361,Rött
Nr 50093,Roc,France,750.0,12.5,206,Rött
Nr 51734,Cornas Jouvet,France,750.0,13.5,449,Rött
Nr 51776,Domaine Pontheux,France,750.0,13,156,Rött
Nr 58774,Beaujolais-Villages,France,750.0,14.5,181,Rött
Nr 58833,Baron Dauvergne,France,750.0,12.5,426,Rött
Nr 58927,Karim Vionnet,France,750.0,12,240,Rött
Nr 59021,Château la Branne,France,750.0,13,302,Rött
Nr 59037,Château la Branne,France,750.0,14,302,Rött
Nr 59209,Château Montus,France,750.0,14,597,Rött
Nr 59212,Château Bouscassé,France,375.0,13.5,120,Rött
Nr 59228,Château Bouscassé,France,750.0,14,381,Rött
Nr 59314,Gamay,France,750.0,12,266,Rött
Nr 59439,Moulin des Costes Rouge,France,750.0,13.5,701,Rött
Nr 59480,Chateau Bonnange,France,750.0,14.5,241,Rött
Nr 56615,Bouchard Père & Fils,France,750.0,13.5,601,Rött
Nr 56602,Saint Nicolas,France,750.0,13,251,Rött
Nr 56644,Cellier des Dauphins,France,750.0,14.5,131,Rött
Nr 83179,Delas,France,750.0,14,111,Rött
Nr 56855,E Guigal Château de Nalys Grand Vin,France,750.0,15.5,758,Rött
Nr 57013,Bla Bla,France,750.0,14,151,Rött
Nr 57043,Le Taillou,France,750.0,13.5,170,Rött
Nr 57278,Juliénas,France,750.0,13,221,Rött
Nr 51384,La Bergerie des Abeilles,France,750.0,15,201,Rött
Nr 51457,Château Lafon-Rochet,France,750.0,14,717,Rött
Nr 51527,Château Bélair,France,750.0,13,1502,Rött
Nr 51634,Xavier Vignon,France,750.0,15,275,Rött
Nr 57043,Le Taillou,France,750.0,13.5,170,Rött
Nr 57278,Juliénas,France,750.0,13,221,Rött
Nr 94999,Connétable Talbot,France,375.0,13.5,200,Rött
Nr 57925,Morgon,France,750.0,13.5,221,Rött
Nr 75759,Beaujolais-Villages,France,750.0,12.5,201,Rött
Nr 82385,La Gascogne par Alain Brumont,France,750.0,12.5,111,Rött
Nr 58158,Côte-Rôtie,France,750.0,13.5,1331,Rött
Nr 58212,La Chapelle Saint Mathieu,France,750.0,13,236,Rött
Nr 58391,Jean-Claude Boisset,France,750.0,14.5,649,Rött
Nr 50093,Roc,France,750.0,12.5,206,Rött
Nr 51734,Cornas Jouvet,France,750.0,13.5,449,Rött
Nr 51776,Domaine Pontheux,France,750.0,13,156,Rött
Nr 58774,Beaujolais-Villages,France,750.0,14.5,181,Rött
Nr 58833,Baron Dauvergne,France,750.0,12.5,426,Rött
Nr 58927,Karim Vionnet,France,750.0,12,240,Rött
Nr 59021,Château la Branne,France,750.0,13,302,Rött
Nr 59037,Château la Branne,France,750.0,14,302,Rött
Nr 53841,Bourgogne,France,750.0,13,241,Rött
Nr 53873,Beaujolais Nouveau,France,750.0,13,151,Rött
Nr 53869,Château Charmail,France,1500.0,13.5,602,Rött
Nr 54090,Domaine Saint Cels,France,750.0,13.5,131,Rött
Nr 54068,Château de Nalys,France,750.0,15.5,748,Rött
Nr 54144,Château Bertrand,France,750.0,13.5,300,Rött
Nr 54184,Château Beauchêne,France,750.0,15.5,481,Rött
Nr 54307,Arbois Vignes aux Anes Trousseau,France,750.0,13.5,191,Rött
Nr 54457,Clos Dière Barrique,France,750.0,14,351,Rött
Nr 54657,Nuits-Saint-Georges Vieilles Vignes,France,750.0,13.5,651,Rött
Nr 54774,Le Taillou,France,750.0,14,160,Rött
Nr 55297,Château Soussans,France,750.0,14.5,361,Rött
Nr 55287,Château Mélin,France,750.0,14,241,Rött
Nr 95745,Morgon Corcelette,France,750.0,13.5,191,Rött
Nr 75147,Montagne,France,750.0,15,381,Rött
Nr 90555,Saint-Amour,France,750.0,14.5,231,Rött
Nr 76715,Fleurie,France,750.0,13,301,Rött
Nr 70698,Les Jamelles,France,750.0,14,151,Rött
Nr 70141,Château Tour Baladoz,France,750.0,14,401,Rött
Nr 72284,Bourgogne-Hautes-Côtes de Nuits,France,750.0,13,201,Rött
Nr 72631,Côte de Nuits-Villages,France,750.0,13.5,221,Rött
Nr 78627,Morgon,France,750.0,13.5,181,Rött
Nr 2065,Château Vignelaure,France,1500.0,14.5,622,Rött
Nr 55508,Domaine de la Pinède,France,750.0,12.5,136,Rött
Nr 55559,Domaines Bunan,France,750.0,14,550,Rött
Nr 55561,Cuvée des Gouverneurs,France,750.0,13.5,276,Rött
Nr 55567,Rolly Gassmann,France,750.0,12.5,330,Rött
Nr 55744,Chateau Bouscassé,France,750.0,14.5,377,Rött
Nr 55745,Chateau Bouscassé,France,750.0,14,341,Rött
Nr 56034,Châteauneuf-du-Pape Cuvée Centenaire Les Cailloux,France,750.0,14.5,1001,Rött
Nr 75066,Beaune Gréves,France,750.0,13.5,491,Rött
Nr 75205,Les Espassoles,France,750.0,13,125,Rött
Nr 77155,Le Petit Tracteur,France,750.0,13.5,101,Rött
Nr 73654,Château Vieux Mougnac,France,750.0,13,300,Rött
Nr 72269,L'Art Zélé Syrah,France,750.0,12.5,261,Rött
Nr 78898,Domaine Maby,France,750.0,15,230,Rött
Nr 76915,Beaune Premier Cru,France,1500.0,13.5,862,Rött
Nr 76771,Caladoc,France,750.0,14.5,151,Rött
Nr 74896,Marrenon,France,750.0,15,481,Rött
Nr 76919,Clotilde Davenne,France,750.0,12.5,201,Rött
Nr 75903,Le Petit Mouton,France,750.0,13,3901,Rött
Nr 76394,Solis,France,750.0,14.5,151,Rött
Nr 78497,Chante Cigale,France,750.0,13,147,Rött
Nr 70205,r Rabiega,France,750.0,13.5,251,Rött
Nr 74641,Château Saint-Pierre,France,750.0,12.5,1177,Rött
Nr 77567,Domaine du Bon Remède,France,750.0,14.5,181,Rött
Nr 77780,La Grange Delay,France,750.0,14.5,171,Rött
Nr 82966,Mas Janeil,France,750.0,14.5,191,Rött
Nr 80611,Château de Chamirey,France,750.0,13.5,351,Rött
Nr 50123,Le Roc de Chateau Puybarbe,France,750.0,15,151,Rött
Nr 50201,Saint Joseph,France,750.0,14.5,323,Rött
Nr 50561,John Malkovich LQLC,France,750.0,14,250,Rött
Nr 50861,Amadieu Gigondas,France,750.0,15,299,Rött
Nr 50907,Chateau Sixtine,France,750.0,15,377,Rött
Nr 72372,La Petite Perrière,France,750.0,13,109,Rött
Nr 71549,Laurent Miquel,France,750.0,14,121,Rött
Nr 70292,Paul Jaboulet,France,750.0,14,201,Rött
Nr 70044,Paul Jaboulet,France,750.0,14.5,241,Rött
Nr 70922,Saint-Joseph,France,750.0,13.5,340,Rött
Nr 73707,Laurent Miquel,France,750.0,13.5,151,Rött
Nr 72409,Château d'Anglès,France,750.0,14,151,Rött
Nr 70489,Gevrey-Chambertin Premier Cru Les Champeaux,France,750.0,13,622,Rött
Nr 73902,JP Chenet,France,750.0,13.5,79,Rött
Nr 71329,Le Page,France,750.0,13,100,Rött
Nr 76378,Château du Trignon,France,750.0,14.5,211,Rött
Nr 71810,Côtes du Rhône Cuvée Sommelongue,France,750.0,14,147,Rött
Nr 77273,Château Belair-Monange,France,750.0,14,1502,Rött
Nr 75600,Xavier Vignon,France,750.0,15,229,Rött
Nr 78438,Les Hauts de Castelmaure,France,750.0,14.5,131,Rött
Nr 78807,Côtes du Rhône,France,750.0,14.5,180,Rött
Nr 79676,Saumur,France,750.0,14,146,Rött
Nr 77039,Cuvée du Vatican,France,750.0,14.5,127,Rött
Nr 75111,Louis Jadot,France,750.0,13.5,1997,Rött
Nr 72634,Mr Burger,France,750.0,14.5,141,Rött
Nr 77504,Jean Charles Fagot,France,750.0,13,590,Rött
Nr 77855,Prunier,France,750.0,13,340,Rött
Nr 78647,Les Jamelles,France,750.0,13,106,Rött
Nr 87731,Les Grèzes,France,750.0,13,141,Rött
Nr 50184,Pichon,France,750.0,14.5,598,Rött
Nr 50319,Château La Confession,France,750.0,13.5,491,Rött
Nr 50385,Suffrene,France,750.0,14,140,Rött
Nr 50424,Côtes du Rhône,France,750.0,14,190,Rött
Nr 50923,Amadieu Domaine Grand Romane Gigondas,France,750.0,15,276,Rött
Nr 51049,Château La Fleur-Pétrus,France,750.0,14.5,3002,Rött
Nr 51050,Château Hosanna,France,750.0,14,1902,Rött
Nr 51126,Château Trotanoy,France,750.0,14.5,2902,Rött
Nr 51134,Domaine Olivier Hillaire,France,750.0,15,349,Rött
Nr 51283,Château Bélair-Monange,France,750.0,14.5,1502,Rött
Nr 51362,Domaine de la Rectorie,France,750.0,14,487,Rött
Nr 51363,Banyuls,France,500.0,17,291,Rött
Nr 51376,Château Maurac,France,750.0,13.5,220,Rött
Nr 51530,Les Pélerins,France,750.0,14.5,352,Rött
Nr 51760,Château Bertrand Braneyre,France,750.0,12.5,270,Rött
Nr 51836,Château La Serre,France,750.0,14.5,902,Rött
Nr 70144,Crozes-Hermitage,France,750.0,14,201,Rött
Nr 74726,Castelbeaux,France,750.0,13,119,Rött
Nr 75363,Chateau de Marsannay,France,750.0,13.5,307,Rött
Nr 76007,Monthélie Domaine,France,750.0,13,371,Rött
Nr 78151,Villa Ponciago,France,750.0,13.5,181,Rött
Nr 76334,Le Grill,France,750.0,14,156,Rött
Nr 75176,G d'Estournel,France,750.0,13.5,421,Rött
Nr 78349,Domaine D'Ardhuy,France,750.0,14.5,301,Rött
Nr 56840,Château Piron,France,750.0,13,201,Rött
Nr 56854,Pic Saint-Loup,France,750.0,14,191,Rött
Nr 57263,r Rabiega 1920,France,750.0,14,251,Rött
Nr 57806,Pierre Gaillard,France,750.0,14.5,301,Rött
Nr 57895,Roc Cab',France,750.0,12.5,312,Rött
Nr 79507,Domaine Garon,France,750.0,12.5,211,Rött
Nr 72273,Saint-Joseph,France,750.0,13.5,341,Rött
Nr 70595,Saint-Joseph,France,750.0,14.5,401,Rött
Nr 72355,Côtes-de-Rhône-Villages Cairanne,France,750.0,15,191,Rött
Nr 72897,Cuvée Olivier,France,750.0,15.5,398,Rött
Nr 79900,Les Musardises,France,750.0,14,151,Rött
Nr 79585,Marrenon,France,750.0,15,181,Rött
Nr 78095,Terre de Manganèse,France,750.0,13,251,Rött
Nr 79559,Edouard Delaunay,France,750.0,14,2791,Rött
Nr 73762,Les Parcellaires de Saulx,France,750.0,13,481,Rött
Nr 76316,Moulin à Vent,France,1500.0,14,752,Rött
Nr 70068,Les Jamelles,France,750.0,13.5,101,Rött
Nr 75311,Domaine Jones,France,750.0,14.5,199,Rött
Nr 77224,Jean-Claude Boisset,France,750.0,13,501,Rött
Nr 79969,Jean-Claude Boisset,France,750.0,13,451,Rött
Nr 78326,Peyrassol,France,750.0,14,201,Rött
Nr 76841,Irancy,France,750.0,13,364,Rött
Nr 58384,Réserve des Seignreurs,France,750.0,15,225,Rött
Nr 58557,Morgon Grand Cras,France,750.0,13,291,Rött
Nr 53203,Domaine Vendome,France,750.0,13,230,Rött
Nr 58738,Reserve de Marande,France,750.0,13,91,Rött
Nr 73391,Château Barrail du Blanc,France,750.0,14.5,401,Rött
Nr 59077,Château d'Armailhac,France,750.0,13.5,1101,Rött
Nr 59086,Château d'Armailhac,France,750.0,13.5,1301,Rött
Nr 55479,Domaine Foret,France,750.0,12.5,340,Rött
Nr 55488,Chateau la Rouvière,France,750.0,14,400,Rött
Nr 55549,Chateau Leognan,France,750.0,13,451,Rött
Nr 55548,Chateau Leognan,France,750.0,13,431,Rött
Nr 55607,Château Tour Saint-Bonnet,France,750.0,13.5,241,Rött
Nr 55795,Anarchy,France,750.0,15,201,Rött
Nr 55918,Pierre Brisset Volnay Caillerets,France,750.0,13,1302,Rött
Nr 55927,Pierre Brisset,France,750.0,13,2002,Rött
Nr 55930,Pierre Brisset,France,750.0,13,3202,Rött
Nr 55953,Maurice Gavignet,France,750.0,13.5,1001,Rött
Nr 56015,Le Grand Balthazar,France,750.0,14.5,177,Rött
Nr 56106,Cuvée Felice,France,750.0,14,261,Rött
Nr 56388,Les Artiste,France,750.0,14,121,Rött
Nr 74361,Morgon,France,750.0,12.5,281,Rött
Nr 56640,Bouchard Père & Fils,France,750.0,12.5,171,Rött
Nr 3083,Château la Tour de By,France,750.0,13.5,250,Rött
Nr 53683,Château des Jacques,France,750.0,14.5,291,Rött
Nr 53842,Jaffelin,France,750.0,14,191,Rött
Nr 53919,Aloxe-Corton Les Brunettes et Planchots,France,750.0,13.5,541,Rött
Nr 54476,Domaine de Montille,France,750.0,13,1371,Rött
Nr 54517,Château Croix de Bertinat,France,750.0,13.5,291,Rött
Nr 54532,Chateau Grange Cochard,France,750.0,13.5,187,Rött
Nr 54970,Chateau de Buffavent,France,750.0,13.5,171,Rött
Nr 55040,Le Pommier d'Armand Barmand,France,750.0,13.5,151,Rött
Nr 55237,Promesses de France,France,750.0,12.5,111,Rött
Nr 55283,Château Dasvin,France,750.0,13.5,231,Rött
Nr 52320,Nuits-Saint-Georges Premier Cru Aux Chaignots,France,750.0,13.5,851,Rött
Nr 52321,Savigny-Lès-Beaune Premier Cru Aux Serpentières,France,750.0,13,501,Rött
Nr 52711,Domaine des Sénéchaux,France,750.0,15,601,Rött
Nr 52833,Joillot Pommard,France,750.0,13.5,390,Rött
Nr 72300,Nuits-Saint-Georges Premier Cru Les Damodes,France,1500.0,14,1852,Rött
Nr 59440,Domaines Bunan,France,750.0,14,947,Rött
Nr 75111,Louis Jadot,France,750.0,13.5,1997,Rött
Nr 72634,Mr Burger,France,750.0,14.5,141,Rött
Nr 77504,Jean Charles Fagot,France,750.0,13,590,Rött
Nr 77855,Prunier,France,750.0,13,340,Rött
Nr 78647,Les Jamelles,France,750.0,13,106,Rött
Nr 87731,Les Grèzes,France,750.0,13,141,Rött
Nr 50184,Pichon,France,750.0,14.5,598,Rött
Nr 50319,Château La Confession,France,750.0,13.5,491,Rött
Nr 50385,Suffrene,France,750.0,14,140,Rött
Nr 50424,Côtes du Rhône,France,750.0,14,190,Rött
Nr 50923,Amadieu Domaine Grand Romane Gigondas,France,750.0,15,276,Rött
Nr 51049,Château La Fleur-Pétrus,France,750.0,14.5,3002,Rött
Nr 51050,Château Hosanna,France,750.0,14,1902,Rött
Nr 51126,Château Trotanoy,France,750.0,14.5,2902,Rött
Nr 78809,Bourgogne Pinot Noir,France,750.0,12.5,169,Rött
Nr 75434,Le Fou du Roi,France,750.0,13,299,Rött
Nr 76335,Château de Gaudou,France,750.0,13.5,174,Rött
Nr 78118,Terra Ancestra,France,750.0,15,193,Rött
Nr 2402,Château Plince,France,750.0,13.5,452,Rött
Nr 71531,Château Monconseil Gazin,France,750.0,13,161,Rött
Nr 78597,Château Bardoulet,France,750.0,14,248,Rött
Nr 76129,Les Briquères,France,750.0,14.5,218,Rött
Nr 72632,Entrecôte,France,750.0,14,106,Rött
Nr 76946,Château Barréjat,France,750.0,14.5,191,Rött
Nr 73265,Saumur Puy Notre Dame,France,750.0,13.5,155,Rött
Nr 72161,Beaune du Château,France,750.0,13,401,Rött
Nr 70617,Mouton Cadet,France,750.0,13.5,201,Rött
Nr 70891,Chinon,France,750.0,13.5,291,Rött
Nr 75445,Domaine de la Baume,France,750.0,14.5,131,Rött
Nr 76254,Jean-Claude Boisset,France,750.0,13,251,Rött
Nr 72632,Entrecôte,France,750.0,14,106,Rött
Nr 2201,Rustaveli Qvevri,Georgia,750.0,13.5,151,Rött
Nr 92197,Saperavi Qvevri,Georgia,750.0,13,158,Rött
Nr 55781,Oda Winery,Georgia,750.0,11.5,265,Rött
Nr 73081,Marani,Georgia,750.0,11.5,240,Rött
Nr 55136,Twins Wine Cellar,Georgia,750.0,12.5,200,Rött
Nr 55224,Mildiani,Georgia,750.0,12,400,Rött
Nr 73139,Mukado,Georgia,750.0,13.5,413,Rött
Nr 50371,Mildiani,Georgia,750.0,12,250,Rött
Nr 50373,Mildiani,Georgia,750.0,11,180,Rött
Nr 50036,Vazisubani,Georgia,750.0,13.5,251,Rött
Nr 54738,Kindzmarauli,Georgia,750.0,11.5,133,Rött
Nr 57914,Ojaleshi,Georgia,750.0,12,140,Rött
Nr 58355,Sanavardo,Georgia,750.0,13,250,Rött
Nr 54919,Betaneli,Georgia,750.0,11.5,103,Rött
Nr 76282,Guramishvili´s Marani,Georgia,750.0,11.5,323,Rött
Nr 76035,Marani,Georgia,750.0,14.5,284,Rött
Nr 55114,Daisi,Georgia,750.0,13,202,Rött
Nr 79563,Mukuzani,Georgia,750.0,13,309,Rött
Nr 70842,Mukado,Georgia,750.0,13,889,Rött
Nr 2518,Hermon,,,,151,Rött
Nr 71116,Gamla,,,,221,Rött
Nr 71037,Yarden,,,,291,Rött
Nr 70808,Gamla,,,,221,Rött
Nr 2070,Ramnista,Greece,750.0,14.5,131,Rött
Nr 71780,Nostos,Greece,750.0,14.5,240,Rött
Nr 76319,Nostos,Greece,750.0,14.5,250,Rött
Nr 81006,Domaine Biblia Chora,Greece,750.0,14,241,Rött
Nr 75626,Eviotos,Greece,750.0,14,169,Rött
Nr 73256,Nostos,Greece,750.0,15,261,Rött
Nr 74619,Nostos,Greece,750.0,14,240,Rött
Nr 2354,Tsantali Naoussa,Greece,750.0,13,116,Rött
Nr 56761,Länna Bruk Dryckeshandel,Greece,750.0,14.5,200,Rött
Nr 55045,Moschopolis,Greece,750.0,13.5,190,Rött
Nr 74264,Pezoules,Greece,750.0,13.5,96,Rött
Nr 57192,The Little Prince,Greece,750.0,12.5,180,Rött
Nr 51696,Glinavos,Greece,750.0,13.5,381,Rött
Nr 72453,Genesis,Greece,750.0,13,170,Rött
Nr 73181,Skouras,Greece,750.0,13.5,161,Rött
Nr 87713,Nemea Boutari,Greece,750.0,12.5,126,Rött
Nr 76262,Avlotopi,Greece,750.0,14.5,234,Rött
Nr 72007,Dilofos,Greece,750.0,13.5,142,Rött
Nr 74212,Naoussa Boutari,Greece,750.0,12.5,161,Rött
Nr 51699,Glinavos,Greece,750.0,12.5,201,Rött
Nr 2850,Ktima Kir-Yianni,Greece,750.0,14.5,131,Rött
Nr 57709,Karamolegos Mavrotragano,Greece,750.0,13,470,Rött
Nr 79644,Avantis,Greece,750.0,13,270,Rött
Nr 71940,Deka,Greece,750.0,13.5,230,Rött
Nr 72130,Saint George,Greece,750.0,14.5,190,Rött
Nr 75819,Xinomavro,Greece,750.0,14,231,Rött
Nr 72182,Megas Oenos,Greece,750.0,14,300,Rött
Nr 72304,Mega Spileo,Greece,750.0,14,199,Rött
Nr 81833,Boutari,Greece,750.0,14,161,Rött
Nr 72856,Nostos,Greece,750.0,13.5,180,Rött
Nr 76098,Agios Chronos,Greece,750.0,14,300,Rött
Nr 90559,Avantis Estate,Greece,750.0,13.5,170,Rött
Nr 77320,Mega Spileo,Greece,750.0,15,360,Rött
Nr 72083,Nemea Driopi,Greece,750.0,13.5,144,Rött
Nr 55824,Tatsis,Greece,750.0,13.5,250,Rött
Nr 55085,Moschópolis 18,Greece,750.0,14.5,261,Rött
Nr 75062,Feggites,Greece,750.0,13.5,142,Rött
Nr 76628,Mega Spileo,Greece,750.0,14,280,Rött
Nr 72247,Mega Spileo,Greece,750.0,14,270,Rött
Nr 94065,Garage de Papa Rouge,Israel,750.0,13.5,369,Rött
Nr 50253,Galil Ela Upper Galilee,Israel,750.0,14.5,259,Rött
